"Auto Increment","Record ID","Created On","Codigo Vitrine - Automatico","Data/Hora - Cod Vitrine Criado"
3769,oOjD1vorB9,"2021-05-19 10:52:46",125527,"2021-05-19 10:52:46"
3768,bEjEpvEQK5,"2021-05-19 06:57:39",125526,"2021-05-19 06:57:39"
3767,YZjnnPZjPv,"2021-05-19 06:57:29",125525,"2021-05-19 06:57:29"
3766,blNe8nwrxw,"2021-05-19 06:57:19",125524,"2021-05-19 06:57:19"
3765,PErydJojOn,"2021-05-19 06:57:10",125523,"2021-05-19 06:57:10"
3764,kMjmvLMrvV,"2021-05-19 06:57:01",125522,"2021-05-19 06:57:01"
3763,9EjVzO7jo2,"2021-05-19 06:56:52",125521,"2021-05-19 06:56:52"
3762,GDN1ZvOQeq,"2021-05-19 06:56:43",125520,"2021-05-19 06:56:43"
3761,b1rA8vOjKk,"2021-05-19 00:58:49",125519,"2021-05-19 00:58:49"
3760,68j92v0r2V,"2021-05-19 00:58:39",125518,"2021-05-19 00:58:39"
3759,VarwKMkrOR,"2021-05-19 00:58:30",125517,"2021-05-19 00:58:30"
3758,5MjKqvRN0k,"2021-05-19 00:58:19",125516,"2021-05-19 00:58:19"
3757,X9QoZklNwY,"2021-05-19 00:58:09",125515,"2021-05-19 00:58:09"
3756,DXQ8EvbjYR,"2021-05-19 00:57:56",125514,"2021-05-19 00:57:56"
3755,3kjZ280j6V,"2021-05-19 00:57:46",125513,"2021-05-19 00:57:46"
3754,98rd3eDjZw,"2021-05-18 21:23:35",125512,"2021-05-18 21:23:35"
3753,2ejl65aNo9,"2021-05-18 21:23:20",125511,"2021-05-18 21:23:20"
3752,ykNOwWJNDY,"2021-05-18 21:23:11",125510,"2021-05-18 21:23:11"
3751,GArg5DOQmR,"2021-05-18 21:23:00",125509,"2021-05-18 21:23:00"
3750,6WQbJm3QnB,"2021-05-18 21:22:51",125508,"2021-05-18 21:22:51"
3749,aANBEvdr1b,"2021-05-18 21:22:42",125507,"2021-05-18 21:22:42"
3748,PzQ4yvBjJG,"2021-05-18 18:17:41",125506,"2021-05-18 18:17:41"
3747,m9N0ovMrzq,"2021-05-18 18:16:35",125505,"2021-05-18 18:16:35"
3746,MXQJEvqNZ6,"2021-05-18 18:16:24",125504,"2021-05-18 18:16:24"
3745,VWQWRlqNZ4,"2021-05-17 20:14:20",125503,"2021-05-17 20:14:20"
3744,a6jMnvPr75,"2021-05-17 20:14:13",125502,"2021-05-17 20:14:13"
3743,74QY8Z1NBE,"2021-05-17 20:14:05",125501,"2021-05-17 20:14:05"
3742,AXQvvznQLY,"2021-05-17 20:13:57",125500,"2021-05-17 20:13:57"
3741,3GN69v9rzx,"2021-05-17 20:13:50",125499,"2021-05-17 20:13:50"
3740,03rzE0pj69,"2021-05-17 20:13:41",125498,"2021-05-17 20:13:41"
3739,X6QaLyeNZk,"2021-05-17 20:07:51",125497,"2021-05-17 20:07:51"
3738,DzjGX7qrYp,"2021-05-17 20:07:43",125496,"2021-05-17 20:07:43"
3737,OGQ3owvQln,"2021-05-17 20:07:37",125495,"2021-05-17 20:07:37"
3736,awrRRbbr5k,"2021-05-17 20:07:32",125494,"2021-05-17 20:07:32"
3735,VXr7nV8jJe,"2021-05-17 20:07:23",125493,"2021-05-17 20:07:23"
3734,0VNqy3PNml,"2021-05-17 18:51:04",125492,"2021-05-17 18:51:04"
3733,4yQk3LGQgP,"2021-05-17 18:50:54",125491,"2021-05-17 18:50:54"
3732,8qQPy4Mj16,"2021-05-17 18:46:31",125490,"2021-05-17 18:46:31"
3731,loNL2MKjM8,"2021-05-17 18:29:33",125489,"2021-05-17 18:29:33"
3730,GWN5eAYNlA,"2021-05-17 18:29:10",125488,"2021-05-17 18:29:10"
3729,xPjX781QKG,"2021-05-17 18:28:43",125487,"2021-05-17 18:28:43"
3728,5nQx14qjxY,"2021-05-17 18:23:01",125486,"2021-05-17 18:23:01"
3727,72NpJRzjwv,"2021-05-17 18:21:27",125485,"2021-05-17 18:21:27"
3726,Z9Q2GYqj2m,"2021-05-17 18:19:30",125484,"2021-05-17 18:19:30"
3725,oOjD1PorB9,"2021-05-17 18:19:22",125483,"2021-05-17 18:19:22"
3724,bEjEpkEQK5,"2021-05-17 18:19:18",125482,"2021-05-17 18:19:18"
3723,YZjnnqZjPv,"2021-05-17 18:19:14",125481,"2021-05-17 18:19:14"
3722,blNe8Dwrxw,"2021-05-17 18:19:06",125480,"2021-05-17 18:19:06"
3721,PErydBojOn,"2021-05-17 18:18:52",125479,"2021-05-17 18:18:52"
3720,kMjmvkMrvV,"2021-05-17 18:16:18",125478,"2021-05-17 18:16:18"
3719,9EjVzd7jo2,"2021-05-17 16:57:21",125477,"2021-05-17 16:57:21"
3718,GDN1ZoOQeq,"2021-05-17 16:48:26",125476,"2021-05-17 16:48:26"
3717,b1rA8XOjKk,"2021-05-17 16:47:33",125475,"2021-05-17 16:47:33"
3716,68j92y0r2V,"2021-05-17 16:42:28",125474,"2021-05-17 16:42:28"
3715,VarwK0krOR,"2021-05-17 16:39:42",125473,"2021-05-17 16:39:42"
3714,5MjKqaRN0k,"2021-05-17 16:38:04",125472,"2021-05-17 16:38:04"
3713,X9QoZ7lNwY,"2021-05-17 16:37:31",125471,"2021-05-17 16:37:31"
3712,DXQ8EmbjYR,"2021-05-17 16:36:06",125470,"2021-05-17 16:36:06"
3711,3kjZ2K0j6V,"2021-05-17 16:35:28",125469,"2021-05-17 16:35:28"
3710,98rd3EDjZw,"2021-05-17 16:26:38",125468,"2021-05-17 16:26:38"
3709,2ejl6PaNo9,"2021-05-17 16:24:42",125467,"2021-05-17 16:24:42"
3708,ykNOw0JNDY,"2021-05-17 01:34:22",125466,"2021-05-17 01:34:22"
3707,GArg5pOQmR,"2021-05-17 01:34:14",125465,"2021-05-17 01:34:14"
3706,6WQbJe3QnB,"2021-05-17 01:34:06",125464,"2021-05-17 01:34:06"
3705,aANBE5dr1b,"2021-05-17 01:33:58",125463,"2021-05-17 01:33:58"
3704,PzQ4y9BjJG,"2021-05-17 01:33:47",125462,"2021-05-17 01:33:47"
3703,m9N0o8Mrzq,"2021-05-16 18:39:24",125461,"2021-05-16 18:39:24"
3702,MXQJEGqNZ6,"2021-05-16 18:39:06",125460,"2021-05-16 18:39:06"
3701,VWQWRZqNZ4,"2021-05-16 18:38:24",125459,"2021-05-16 18:38:24"
3700,a6jMnWPr75,"2021-05-16 18:38:18",125458,"2021-05-16 18:38:18"
3699,3kjZ2K5j6V,"2021-05-16 18:38:11",125457,"2021-05-16 18:38:11"
3698,98rd3EOjZw,"2021-05-16 18:38:04",125456,"2021-05-16 18:38:04"
3697,2ejl6P6No9,"2021-05-16 18:37:57",125455,"2021-05-16 18:37:57"
3696,ykNOw0PNDY,"2021-05-16 18:37:51",125454,"2021-05-16 18:37:51"
3695,GArg5yqQmR,"2021-05-16 18:37:45",125453,"2021-05-16 18:37:45"
3694,6WQbJ9VQnB,"2021-05-16 18:37:39",125452,"2021-05-16 18:37:39"
3693,aANBEnvr1b,"2021-05-16 18:37:30",125451,"2021-05-16 18:37:30"
3692,PzQ4yl9jJG,"2021-05-14 20:42:30",125450,"2021-05-14 20:42:30"
3691,m9N0oBBrzq,"2021-05-14 20:42:19",125449,"2021-05-14 20:42:19"
3690,MXQJELaNZ6,"2021-05-14 20:42:09",125448,"2021-05-14 20:42:09"
3689,VWQWRBGNZ4,"2021-05-14 20:42:02",125447,"2021-05-14 20:42:02"
3688,a6jMnq3r75,"2021-05-14 20:41:52",125446,"2021-05-14 20:41:52"
3687,74QY8gpNBE,"2021-05-14 20:41:40",125445,"2021-05-14 20:41:40"
3686,AXQvvRAQLY,"2021-05-14 18:48:57",125444,"2021-05-14 18:48:57"
3685,3GN69Z6rzx,"2021-05-14 18:48:43",125443,"2021-05-14 18:48:43"
3684,03rzEvqj69,"2021-05-14 10:35:03",125442,"2021-05-14 10:35:03"
3683,X6QaLwkNZk,"2021-05-14 10:33:50",125441,"2021-05-14 10:33:50"
3682,DzjGXxOrYp,"2021-05-14 10:30:33",125440,"2021-05-14 10:30:33"
3681,OGQ3oODQln,"2021-05-14 10:27:12",125439,"2021-05-14 10:27:12"
3680,awrRRMlr5k,"2021-05-14 10:07:42",125438,"2021-05-14 10:07:42"
3679,VXr7n87jJe,"2021-05-14 10:06:21",125437,"2021-05-14 10:06:21"
3678,0VNqyLWNml,"2021-05-14 10:05:45",125436,"2021-05-14 10:05:45"
3677,4yQk3DEQgP,"2021-05-14 10:02:35",125435,"2021-05-14 10:02:35"
3676,8qQPy3Vj16,"2021-05-14 10:01:36",125434,"2021-05-14 10:01:36"
3675,loNL2k7jM8,"2021-05-14 10:00:55",125433,"2021-05-14 10:00:55"
3674,GWN5ed8NlA,"2021-05-14 10:00:23",125432,"2021-05-14 10:00:23"
3673,xPjX7b6QKG,"2021-05-14 08:35:07",125431,"2021-05-14 08:35:07"
3672,5nQx1GbjxY,"2021-05-14 08:34:58",125430,"2021-05-14 08:34:58"
3671,72NpJ5vjwv,"2021-05-14 08:34:50",125429,"2021-05-14 08:34:50"
3670,Z9Q2Ggmj2m,"2021-05-14 08:34:38",125428,"2021-05-14 08:34:38"
3669,oOjD1DMrB9,"2021-05-14 08:34:27",125427,"2021-05-14 08:34:27"
3668,bEjEp20QK5,"2021-05-14 08:34:18",125426,"2021-05-14 08:34:18"
3667,YZjnnxRjPv,"2021-05-14 08:34:09",125425,"2021-05-14 08:34:09"
3666,blNe8Vxrxw,"2021-05-14 08:34:00",125424,"2021-05-14 08:34:00"
3665,PErydvyjOn,"2021-05-13 20:27:24",125423,"2021-05-13 20:27:24"
3664,kMjmvpKrvV,"2021-05-13 20:27:16",125422,"2021-05-13 20:27:16"
3663,9EjVz4qjo2,"2021-05-13 20:27:10",125421,"2021-05-13 20:27:10"
3662,GDN1ZbRQeq,"2021-05-13 20:27:03",125420,"2021-05-13 20:27:03"
3661,b1rA8e1jKk,"2021-05-13 20:26:57",125419,"2021-05-13 20:26:57"
3660,68j92Klr2V,"2021-05-13 20:26:50",125418,"2021-05-13 20:26:50"
3659,VarwK3lrOR,"2021-05-13 20:26:44",125417,"2021-05-13 20:26:44"
3658,5MjKqPMN0k,"2021-05-13 18:58:15",125416,"2021-05-13 18:58:15"
3657,X9QoZX9NwY,"2021-05-13 18:57:05",125415,"2021-05-13 18:57:05"
3656,DXQ8EogjYR,"2021-05-13 18:54:58",125414,"2021-05-13 18:54:58"
3655,3kjZ2Y5j6V,"2021-05-13 12:10:17",125413,"2021-05-13 12:10:17"
3654,98rd31OjZw,"2021-05-13 12:07:44",125412,"2021-05-13 12:07:44"
3653,2ejl626No9,"2021-05-13 12:07:37",125411,"2021-05-13 12:07:37"
3652,ykNOwRPNDY,"2021-05-13 12:07:30",125410,"2021-05-13 12:07:30"
3651,GArg5eqQmR,"2021-05-13 12:07:19",125409,"2021-05-13 12:07:19"
3650,6WQbJAVQnB,"2021-05-12 21:43:29",125408,"2021-05-12 21:43:29"
3649,aANBEavr1b,"2021-05-12 21:43:23",125407,"2021-05-12 21:43:23"
3648,PzQ4ya9jJG,"2021-05-12 21:42:51",125406,"2021-05-12 21:42:51"
3647,m9N0oaBrzq,"2021-05-12 21:42:45",125405,"2021-05-12 21:42:45"
3646,MXQJEaaNZ6,"2021-05-12 21:42:35",125404,"2021-05-12 21:42:35"
3645,VWQWRbGNZ4,"2021-05-12 18:11:19",125403,"2021-05-12 18:11:19"
3644,a6jMna3r75,"2021-05-12 18:11:05",125402,"2021-05-12 18:11:05"
3643,74QY8OpNBE,"2021-05-12 18:10:54",125401,"2021-05-12 18:10:54"
3642,AXQvv3AQLY,"2021-05-12 18:10:45",125400,"2021-05-12 18:10:45"
3641,3GN69a6rzx,"2021-05-12 18:10:33",125399,"2021-05-12 18:10:33"
3640,03rzE6qj69,"2021-05-12 16:58:39",125398,"2021-05-12 16:58:39"
3639,X6QaL9kNZk,"2021-05-12 16:58:14",125397,"2021-05-12 16:58:14"
3638,DzjGXaOrYp,"2021-05-12 15:41:01",125396,"2021-05-12 15:41:01"
3637,OGQ3oaDQln,"2021-05-12 15:39:35",125395,"2021-05-12 15:39:35"
3636,awrRRWlr5k,"2021-05-12 09:00:02",125394,"2021-05-12 09:00:02"
3635,VXr7na7jJe,"2021-05-12 08:59:55",125393,"2021-05-12 08:59:55"
3634,0VNqyPWNml,"2021-05-12 08:59:47",125392,"2021-05-12 08:59:47"
3633,4yQk32EQgP,"2021-05-12 08:59:40",125391,"2021-05-12 08:59:40"
3632,8qQPyaVj16,"2021-05-12 08:59:33",125390,"2021-05-12 08:59:33"
3631,loNL267jM8,"2021-05-12 08:59:25",125389,"2021-05-12 08:59:25"
3630,GWN5ea8NlA,"2021-05-11 21:01:14",125388,"2021-05-11 21:01:14"
3629,xPjX7g6QKG,"2021-05-11 21:00:40",125387,"2021-05-11 21:00:40"
3628,5nQx1vbjxY,"2021-05-11 20:59:56",125386,"2021-05-11 20:59:56"
3627,72NpJLvjwv,"2021-05-11 20:58:17",125385,"2021-05-11 20:58:17"
3626,Z9Q2Gamj2m,"2021-05-11 19:13:28",125384,"2021-05-11 19:13:28"
3625,oOjD1aMrB9,"2021-05-11 19:13:21",125383,"2021-05-11 19:13:21"
3624,bEjEpa0QK5,"2021-05-11 19:13:15",125382,"2021-05-11 19:13:15"
3623,YZjnnXRjPv,"2021-05-11 19:13:08",125381,"2021-05-11 19:13:08"
3622,blNe8mxrxw,"2021-05-11 19:13:02",125380,"2021-05-11 19:13:02"
3621,PEryd6yjOn,"2021-05-11 19:12:55",125379,"2021-05-11 19:12:55"
3620,kMjmvxKrvV,"2021-05-11 19:00:11",125378,"2021-05-11 19:00:11"
3619,9EjVzBqjo2,"2021-05-11 19:00:02",125377,"2021-05-11 19:00:02"
3618,GDN1ZaRQeq,"2021-05-11 18:59:49",125376,"2021-05-11 18:59:49"
3617,b1rA8a1jKk,"2021-05-11 18:59:40",125375,"2021-05-11 18:59:40"
3616,68j92alr2V,"2021-05-11 18:59:22",125374,"2021-05-11 18:59:22"
3615,VarwK6lrOR,"2021-05-11 18:59:11",125373,"2021-05-11 18:59:11"
3614,5MjKqzMN0k,"2021-05-11 18:58:58",125372,"2021-05-11 18:58:58"
3613,X9QoZ59NwY,"2021-05-11 18:58:46",125371,"2021-05-11 18:58:46"
3612,DXQ8EagjYR,"2021-05-11 18:58:36",125370,"2021-05-11 18:58:36"
3611,3kjZ2l5j6V,"2021-05-11 18:42:54",125369,"2021-05-11 18:42:54"
3610,98rd3VOjZw,"2021-05-11 18:42:40",125368,"2021-05-11 18:42:40"
3609,2ejl6p6No9,"2021-05-11 18:42:17",125367,"2021-05-11 18:42:17"
3608,ykNOwaPNDY,"2021-05-11 18:42:00",125366,"2021-05-11 18:42:00"
3607,GArg5GqQmR,"2021-05-11 03:04:13",125365,"2021-05-11 03:04:13"
3606,6WQbJGVQnB,"2021-05-11 03:03:54",125364,"2021-05-11 03:03:54"
3605,aANBEevr1b,"2021-05-11 03:03:43",125363,"2021-05-11 03:03:43"
3604,PzQ4yO9jJG,"2021-05-11 03:03:34",125362,"2021-05-11 03:03:34"
3603,m9N0o4Brzq,"2021-05-11 03:03:24",125361,"2021-05-11 03:03:24"
3602,MXQJE5aNZ6,"2021-05-11 03:03:15",125360,"2021-05-11 03:03:15"
3601,VWQWRGGNZ4,"2021-05-10 21:21:05",125359,"2021-05-10 21:21:05"
3600,a6jMnk3r75,"2021-05-10 21:20:54",125358,"2021-05-10 21:20:54"
3599,3kjZ2Gxj6V,"2021-05-10 21:20:43",125357,"2021-05-10 21:20:43"
3598,98rd3GkjZw,"2021-05-10 21:20:27",125356,"2021-05-10 21:20:27"
3597,2ejl6GBNo9,"2021-05-10 21:20:15",125355,"2021-05-10 21:20:15"
3596,ykNOw7dNDY,"2021-05-10 21:20:04",125354,"2021-05-10 21:20:04"
3595,GArg5GPQmR,"2021-05-10 21:19:52",125353,"2021-05-10 21:19:52"
3594,6WQbJGBQnB,"2021-05-10 21:19:36",125352,"2021-05-10 21:19:36"
3593,aANBEeZr1b,"2021-05-10 21:19:20",125351,"2021-05-10 21:19:20"
3592,PzQ4yOgjJG,"2021-05-10 21:19:07",125350,"2021-05-10 21:19:07"
3591,m9N0o4xrzq,"2021-05-10 20:36:34",125349,"2021-05-10 20:36:34"
3590,MXQJE5KNZ6,"2021-05-10 20:36:25",125348,"2021-05-10 20:36:25"
3589,VWQWRG4NZ4,"2021-05-10 20:36:17",125347,"2021-05-10 20:36:17"
3588,a6jMnk9r75,"2021-05-10 20:36:09",125346,"2021-05-10 20:36:09"
3587,74QY8GENBE,"2021-05-10 20:36:01",125345,"2021-05-10 20:36:01"
3586,AXQvvMZQLY,"2021-05-10 19:05:50",125344,"2021-05-10 19:05:50"
3585,3GN69dzrzx,"2021-05-10 19:05:23",125343,"2021-05-10 19:05:23"
3584,03rzE4Oj69,"2021-05-10 19:01:49",125342,"2021-05-10 19:01:49"
3583,X6QaLGXNZk,"2021-05-10 19:01:07",125341,"2021-05-10 19:01:07"
3582,DzjGXpLrYp,"2021-05-10 19:00:47",125340,"2021-05-10 19:00:47"
3581,OGQ3ogMQln,"2021-05-10 18:59:52",125339,"2021-05-10 18:59:52"
3580,awrRRGar5k,"2021-05-10 18:59:39",125338,"2021-05-10 18:59:39"
3579,VXr7nZojJe,"2021-05-10 18:59:21",125337,"2021-05-10 18:59:21"
3578,0VNqyGxNml,"2021-05-10 00:59:30",125336,"2021-05-10 00:59:29"
3577,4yQk3G6QgP,"2021-05-10 00:59:03",125335,"2021-05-10 00:59:03"
3576,8qQPyR0j16,"2021-05-10 00:58:55",125334,"2021-05-10 00:58:55"
3575,loNL2PYjM8,"2021-05-10 00:58:48",125333,"2021-05-10 00:58:48"
3574,GWN5elRNlA,"2021-05-10 00:58:40",125332,"2021-05-10 00:58:40"
3573,xPjX7GpQKG,"2021-05-09 18:21:53",125331,"2021-05-09 18:21:53"
3572,5nQx1JxjxY,"2021-05-09 18:21:47",125330,"2021-05-09 18:21:47"
3571,72NpJG7jwv,"2021-05-09 18:21:41",125329,"2021-05-09 18:21:41"
3570,Z9Q2Gbyj2m,"2021-05-09 18:21:32",125328,"2021-05-09 18:21:32"
3569,oOjD1EqrB9,"2021-05-09 18:21:25",125327,"2021-05-09 18:21:25"
3568,bEjEpDGQK5,"2021-05-09 18:21:19",125326,"2021-05-09 18:21:19"
3567,YZjnnGmjPv,"2021-05-09 18:21:13",125325,"2021-05-09 18:21:13"
3566,blNe8Garxw,"2021-05-09 18:21:07",125324,"2021-05-09 18:21:07"
3565,PEryd0djOn,"2021-05-09 18:21:00",125323,"2021-05-09 18:21:00"
3564,kMjmvG7rvV,"2021-05-07 20:15:17",125322,"2021-05-07 20:15:17"
3563,9EjVzbMjo2,"2021-05-07 20:15:08",125321,"2021-05-07 20:15:08"
3562,GDN1Z3YQeq,"2021-05-07 20:14:58",125320,"2021-05-07 20:14:58"
3561,b1rA83vjKk,"2021-05-07 20:14:48",125319,"2021-05-07 20:14:48"
3560,68j923yr2V,"2021-05-07 20:14:22",125318,"2021-05-07 20:14:22"
3559,VarwKv3rOR,"2021-05-07 20:14:05",125317,"2021-05-07 20:14:05"
3558,5MjKq3zN0k,"2021-05-07 20:13:54",125316,"2021-05-07 20:13:54"
3557,X9QoZLGNwY,"2021-05-07 20:13:44",125315,"2021-05-07 20:13:44"
3556,DXQ8E33jYR,"2021-05-07 20:13:31",125314,"2021-05-07 20:13:31"
3555,3kjZ2dxj6V,"2021-05-07 20:13:19",125313,"2021-05-07 20:13:19"
3554,98rd3mkjZw,"2021-05-07 18:04:42",125312,"2021-05-07 18:04:42"
3553,2ejl6xBNo9,"2021-05-07 18:04:40",125311,"2021-05-07 18:04:40"
3552,ykNOw3dNDY,"2021-05-07 18:03:31",125310,"2021-05-07 18:03:31"
3551,GArg5nPQmR,"2021-05-07 18:03:29",125309,"2021-05-07 18:03:29"
3550,6WQbJ1BQnB,"2021-05-07 18:02:34",125308,"2021-05-07 18:02:34"
3549,aANBE3Zr1b,"2021-05-07 12:58:45",125307,"2021-05-07 12:58:45"
3548,PzQ4y3gjJG,"2021-05-07 12:55:20",125306,"2021-05-07 12:55:20"
3547,m9N0o3xrzq,"2021-05-07 12:54:00",125305,"2021-05-07 12:54:00"
3546,MXQJE6KNZ6,"2021-05-07 12:51:49",125304,"2021-05-07 12:51:49"
3545,VWQWRg4NZ4,"2021-05-07 12:50:55",125303,"2021-05-07 12:50:55"
3544,a6jMn39r75,"2021-05-07 12:49:56",125302,"2021-05-07 12:49:56"
3543,74QY8lENBE,"2021-05-07 12:48:56",125301,"2021-05-07 12:48:56"
3542,AXQvv6ZQLY,"2021-05-07 12:43:44",125300,"2021-05-07 12:43:44"
3541,3GN693zrzx,"2021-05-07 12:42:35",125299,"2021-05-07 12:42:35"
3540,03rzEzOj69,"2021-05-07 12:39:24",125298,"2021-05-07 12:39:24"
3539,X6QaLAXNZk,"2021-05-07 12:35:24",125297,"2021-05-07 12:35:24"
3538,DzjGX3LrYp,"2021-05-07 12:33:57",125296,"2021-05-07 12:33:57"
3537,OGQ3o3MQln,"2021-05-07 07:11:54",125295,"2021-05-07 07:11:54"
3536,awrRRJar5k,"2021-05-07 07:11:45",125294,"2021-05-07 07:11:45"
3535,VXr7n3ojJe,"2021-05-07 07:11:35",125293,"2021-05-07 07:11:35"
3534,0VNqykxNml,"2021-05-07 07:11:27",125292,"2021-05-07 07:11:27"
3533,4yQk3p6QgP,"2021-05-07 07:11:17",125291,"2021-05-07 07:11:17"
3532,8qQPyM0j16,"2021-05-07 07:11:07",125290,"2021-05-07 07:11:07"
3531,loNL23YjM8,"2021-05-07 07:10:58",125289,"2021-05-07 07:10:58"
3530,GWN5e3RNlA,"2021-05-07 07:10:50",125288,"2021-05-07 07:10:50"
3529,xPjX7OpQKG,"2021-05-07 02:09:17",125287,"2021-05-07 02:09:17"
3528,5nQx1zxjxY,"2021-05-07 02:09:09",125286,"2021-05-07 02:09:09"
3527,72NpJP7jwv,"2021-05-07 02:09:02",125285,"2021-05-07 02:09:02"
3526,Z9Q2G3yj2m,"2021-05-07 02:08:53",125284,"2021-05-07 02:08:53"
3525,oOjD13qrB9,"2021-05-07 02:08:45",125283,"2021-05-07 02:08:45"
3524,bEjEp3GQK5,"2021-05-07 02:08:36",125282,"2021-05-07 02:08:36"
3523,YZjnn5mjPv,"2021-05-06 20:24:03",125281,"2021-05-06 20:24:03"
3522,blNe8yarxw,"2021-05-06 20:23:36",125280,"2021-05-06 20:23:36"
3521,PErydzdjOn,"2021-05-06 20:23:28",125279,"2021-05-06 20:23:28"
3520,kMjmvX7rvV,"2021-05-06 20:21:57",125278,"2021-05-06 20:21:57"
3519,9EjVzEMjo2,"2021-05-06 20:21:48",125277,"2021-05-06 20:21:48"
3518,GDN1ZeYQeq,"2021-05-06 20:21:40",125276,"2021-05-06 20:21:40"
3517,b1rA80vjKk,"2021-05-06 19:16:15",125275,"2021-05-06 19:16:15"
3516,68j925yr2V,"2021-05-06 19:12:51",125274,"2021-05-06 19:12:51"
3515,VarwKe3rOR,"2021-05-06 19:11:50",125273,"2021-05-06 19:11:50"
3514,5MjKqozN0k,"2021-05-06 07:42:24",125272,"2021-05-06 07:42:24"
3513,X9QoZKGNwY,"2021-05-06 07:42:15",125271,"2021-05-06 07:42:15"
3512,DXQ8EX3jYR,"2021-05-06 07:42:06",125270,"2021-05-06 07:42:06"
3511,3kjZ2xxj6V,"2021-05-06 07:41:57",125269,"2021-05-06 07:41:57"
3510,98rd30kjZw,"2021-05-06 07:41:48",125268,"2021-05-06 07:41:48"
3509,2ejl6ZBNo9,"2021-05-06 07:41:39",125267,"2021-05-06 07:41:39"
3508,ykNOwAdNDY,"2021-05-05 21:42:03",125266,"2021-05-05 21:42:03"
3507,GArg5bPQmR,"2021-05-05 21:40:30",125265,"2021-05-05 21:40:30"
3506,6WQbJWBQnB,"2021-05-05 21:39:40",125264,"2021-05-05 21:39:40"
3505,aANBE4Zr1b,"2021-05-05 21:34:31",125263,"2021-05-05 21:34:31"
3504,PzQ4yDgjJG,"2021-05-05 21:32:49",125262,"2021-05-05 21:32:49"
3503,m9N0oyxrzq,"2021-05-05 21:28:03",125261,"2021-05-05 21:28:03"
3502,MXQJE8KNZ6,"2021-05-05 21:27:57",125260,"2021-05-05 21:27:57"
3501,VWQWRD4NZ4,"2021-05-05 21:27:51",125259,"2021-05-05 21:27:51"
3500,a6jMnw9r75,"2021-05-05 21:27:45",125258,"2021-05-05 21:27:45"
3499,3kjZ2xEj6V,"2021-05-05 21:27:38",125257,"2021-05-05 21:27:38"
3498,98rd30njZw,"2021-05-05 21:26:28",125256,"2021-05-05 21:26:28"
3497,2ejl6Z3No9,"2021-05-05 21:23:17",125255,"2021-05-05 21:23:17"
3496,ykNOwABNDY,"2021-05-05 21:19:20",125254,"2021-05-05 21:19:20"
3495,GArg5bkQmR,"2021-05-05 21:18:24",125253,"2021-05-05 21:18:24"
3494,6WQbJWdQnB,"2021-05-05 21:17:31",125252,"2021-05-05 21:17:31"
3493,aANBE4wr1b,"2021-05-05 21:16:56",125251,"2021-05-05 21:16:56"
3492,PzQ4yDJjJG,"2021-05-05 21:10:03",125250,"2021-05-05 21:10:03"
3491,m9N0oybrzq,"2021-05-05 21:06:24",125249,"2021-05-05 21:06:24"
3490,MXQJE8xNZ6,"2021-05-05 18:37:52",125248,"2021-05-05 18:37:52"
3489,VWQWRD3NZ4,"2021-05-05 18:29:15",125247,"2021-05-05 18:29:15"
3488,a6jMnwMr75,"2021-05-05 18:29:00",125246,"2021-05-05 18:29:00"
3487,74QY8pLNBE,"2021-05-05 18:28:17",125245,"2021-05-05 18:28:17"
3486,AXQvvYxQLY,"2021-05-05 18:27:56",125244,"2021-05-05 18:27:56"
3485,3GN69pVrzx,"2021-05-05 18:27:30",125243,"2021-05-05 18:27:30"
3484,03rzEDAj69,"2021-05-05 18:27:13",125242,"2021-05-05 18:27:13"
3483,X6QaLM7NZk,"2021-05-05 18:03:28",125241,"2021-05-05 18:03:28"
3482,DzjGXlRrYp,"2021-05-05 18:03:19",125240,"2021-05-05 18:03:19"
3481,OGQ3oEGQln,"2021-05-05 18:03:05",125239,"2021-05-05 18:03:05"
3480,awrRRmqr5k,"2021-05-05 13:51:25",125238,"2021-05-05 13:51:25"
3479,VXr7nxbjJe,"2021-05-05 13:51:18",125237,"2021-05-05 13:51:18"
3478,0VNqy90Nml,"2021-05-05 13:51:10",125236,"2021-05-05 13:51:10"
3477,4yQk3d3QgP,"2021-05-05 13:51:01",125235,"2021-05-05 13:51:01"
3476,8qQPy1nj16,"2021-05-05 13:50:52",125234,"2021-05-05 13:50:52"
3475,loNL2lnjM8,"2021-05-05 13:50:44",125233,"2021-05-05 13:50:44"
3474,GWN5eY9NlA,"2021-05-05 13:50:36",125232,"2021-05-05 13:50:36"
3473,xPjX7ydQKG,"2021-05-05 13:50:28",125231,"2021-05-05 13:50:28"
3472,5nQx1V4jxY,"2021-05-05 13:50:19",125230,"2021-05-05 13:50:19"
3471,72NpJZ5jwv,"2021-05-05 13:50:08",125229,"2021-05-05 13:50:08"
3470,Z9Q2GAaj2m,"2021-05-05 11:26:14",125228,"2021-05-05 11:26:14"
3469,oOjD1WErB9,"2021-05-05 11:26:03",125227,"2021-05-05 11:26:03"
3468,bEjEpJ3QK5,"2021-05-05 11:25:51",125226,"2021-05-05 11:25:51"
3467,YZjnnlojPv,"2021-05-05 11:25:41",125225,"2021-05-05 11:25:41"
3466,blNe8MMrxw,"2021-05-05 11:25:31",125224,"2021-05-05 11:25:31"
3465,PErydm1jOn,"2021-05-05 11:25:21",125223,"2021-05-05 11:25:21"
